date,symbol,sales
2/11/2013,AAPL,68.56143186
2/12/2013,AAPL,66.84285743
2/13/2013,AAPL,66.71571357
2/14/2013,AAPL,66.655716
2/15/2013,AAPL,65.73714443
2/19/2013,AAPL,65.71286014
2/20/2013,AAPL,64.12142943
2/21/2013,AAPL,63.72285843
2/22/2013,AAPL,64.40142829
2/25/2013,AAPL,63.25714114
2/26/2013,AAPL,64.13857271
2/27/2013,AAPL,63.50999829
2/28/2013,AAPL,63.05714414
3/1/2013,AAPL,61.49571614
3/4/2013,AAPL,60.00714114
3/5/2013,AAPL,61.59142686
3/6/2013,AAPL,60.80857086
3/7/2013,AAPL,61.51142886
3/8/2013,AAPL,61.67428586
3/11/2013,AAPL,62.55285643
3/12/2013,AAPL,61.20428471
3/13/2013,AAPL,61.19285586
3/14/2013,AAPL,61.78571314
3/15/2013,AAPL,63.380001
3/18/2013,AAPL,65.10285943
3/19/2013,AAPL,64.92713929
3/20/2013,AAPL,64.58285529
3/21/2013,AAPL,64.67571257
3/22/2013,AAPL,65.98714443
3/25/2013,AAPL,66.22571557
3/26/2013,AAPL,65.87714386
3/27/2013,AAPL,64.58285529
3/28/2013,AAPL,63.23714443
4/1/2013,AAPL,61.27285771
4/2/2013,AAPL,61.398571
4/3/2013,AAPL,61.71285629
4/4/2013,AAPL,61.10285571
4/5/2013,AAPL,60.45714186
4/8/2013,AAPL,60.88714214
4/9/2013,AAPL,60.99714286
4/10/2013,AAPL,62.24142843
4/11/2013,AAPL,62.047142
4/12/2013,AAPL,61.40000157
4/15/2013,AAPL,59.97857286
4/16/2013,AAPL,60.89142986
4/17/2013,AAPL,57.54285814
4/18/2013,AAPL,56.00714114
4/19/2013,AAPL,55.79000086
4/22/2013,AAPL,56.952858
4/23/2013,AAPL,58.01857
4/24/2013,AAPL,57.92285543
4/25/2013,AAPL,58.34000014
4/26/2013,AAPL,59.59999843
4/29/2013,AAPL,61.445713
4/30/2013,AAPL,63.25428386
5/1/2013,AAPL,62.75571443
5/2/2013,AAPL,63.64571386
5/3/2013,AAPL,64.28285986
5/6/2013,AAPL,65.815712
5/7/2013,AAPL,65.52285771
5/8/2013,AAPL,66.26285557
5/9/2013,AAPL,65.25285343
5/10/2013,AAPL,64.70999914
5/13/2013,AAPL,64.96286014
5/14/2013,AAPL,63.40857314
5/15/2013,AAPL,61.264286
5/16/2013,AAPL,62.082859
5/17/2013,AAPL,61.89428714
5/20/2013,AAPL,63.27571486
5/21/2013,AAPL,62.80857086
5/22/2013,AAPL,63.04999929
5/23/2013,AAPL,63.162857
5/24/2013,AAPL,63.59285743
5/28/2013,AAPL,63.06285857
5/29/2013,AAPL,63.56428529
5/30/2013,AAPL,64.51142886
5/31/2013,AAPL,64.24714657
6/3/2013,AAPL,64.38857271
6/4/2013,AAPL,64.18714143
6/5/2013,AAPL,63.587143
6/6/2013,AAPL,62.63714214
6/7/2013,AAPL,63.115715
6/10/2013,AAPL,62.69857029
6/11/2013,AAPL,62.514286
6/12/2013,AAPL,61.74142843
6/13/2013,AAPL,62.27999871
6/14/2013,AAPL,61.43571471
6/17/2013,AAPL,61.71428686
6/18/2013,AAPL,61.681427
6/19/2013,AAPL,60.42856986
6/20/2013,AAPL,59.54857257
6/21/2013,AAPL,59.07143014
6/24/2013,AAPL,57.50571443
6/25/2013,AAPL,57.51857
6/26/2013,AAPL,56.86714171
6/27/2013,AAPL,56.25428386
6/28/2013,AAPL,56.64714429
7/1/2013,AAPL,58.45999914
7/2/2013,AAPL,59.78428643
7/3/2013,AAPL,60.11428457
7/5/2013,AAPL,59.63142771
7/8/2013,AAPL,59.29285814
7/9/2013,AAPL,60.33571243
7/10/2013,AAPL,60.10428614
7/11/2013,AAPL,61.04142757
7/12/2013,AAPL,60.93000029
7/15/2013,AAPL,61.06285857
7/16/2013,AAPL,61.45714186
7/17/2013,AAPL,61.47285843
7/18/2013,AAPL,61.68000029
7/19/2013,AAPL,60.70714186
7/22/2013,AAPL,60.90142829
7/23/2013,AAPL,59.85571286
7/24/2013,AAPL,62.93000029
7/25/2013,AAPL,62.64285657
7/26/2013,AAPL,62.99857329
7/29/2013,AAPL,63.97000129
7/30/2013,AAPL,64.76000214
7/31/2013,AAPL,64.64714057
8/1/2013,AAPL,65.23999786
8/2/2013,AAPL,66.07714086
8/5/2013,AAPL,67.06428529
8/6/2013,AAPL,66.46428686
8/7/2013,AAPL,66.42571257
8/8/2013,AAPL,65.85857386
8/9/2013,AAPL,64.92142486
8/12/2013,AAPL,66.76571657
8/13/2013,AAPL,69.93856814
8/14/2013,AAPL,71.21428686
8/15/2013,AAPL,71.12999729
8/16/2013,AAPL,71.76142886
8/19/2013,AAPL,72.53428643
8/20/2013,AAPL,71.58142857
8/21/2013,AAPL,71.76571657
8/22/2013,AAPL,71.85142514
8/23/2013,AAPL,71.57428743
8/26/2013,AAPL,71.85285943
8/27/2013,AAPL,69.79856871
8/28/2013,AAPL,70.12857057
8/29/2013,AAPL,70.24285886
8/30/2013,AAPL,69.60285943
9/3/2013,AAPL,69.797142
9/4/2013,AAPL,71.24143214
9/5/2013,AAPL,70.75285343
9/6/2013,AAPL,71.17428586
9/9/2013,AAPL,72.30999757
9/10/2013,AAPL,70.662857
9/11/2013,AAPL,66.815712
9/12/2013,AAPL,67.52714543
9/13/2013,AAPL,66.41428371
9/16/2013,AAPL,64.30285643
9/17/2013,AAPL,65.04571529
9/18/2013,AAPL,66.38285829
9/19/2013,AAPL,67.47142786
9/20/2013,AAPL,66.77285771
9/23/2013,AAPL,70.09143071
9/24/2013,AAPL,69.87142943
9/25/2013,AAPL,68.79000086
9/26/2013,AAPL,69.45999914
9/27/2013,AAPL,68.96428686
9/30/2013,AAPL,68.10713957
10/1/2013,AAPL,69.70857243
10/2/2013,AAPL,69.93714143
10/3/2013,AAPL,69.05857086
10/4/2013,AAPL,69.00428771
10/7/2013,AAPL,69.67857357
10/8/2013,AAPL,68.70571143
10/9/2013,AAPL,69.51285557
10/10/2013,AAPL,69.94857029
10/11/2013,AAPL,70.40142829
10/14/2013,AAPL,70.862854
10/15/2013,AAPL,71.23999786
10/16/2013,AAPL,71.587143
10/17/2013,AAPL,72.07142643
10/18/2013,AAPL,72.69857029
10/21/2013,AAPL,74.48000329
10/22/2013,AAPL,74.26714329
10/23/2013,AAPL,74.99428557
10/24/2013,AAPL,75.98714443
10/25/2013,AAPL,75.137146
10/28/2013,AAPL,75.69714357
10/29/2013,AAPL,73.81143186
10/30/2013,AAPL,74.98571771
10/31/2013,AAPL,74.67142486
11/1/2013,AAPL,74.29000086
11/4/2013,AAPL,75.25
11/5/2013,AAPL,75.06428529
11/6/2013,AAPL,74.41714471
11/7/2013,AAPL,73.21286014
11/8/2013,AAPL,74.365715
11/11/2013,AAPL,74.15000157
11/12/2013,AAPL,74.28713986
11/13/2013,AAPL,74.37571714
11/14/2013,AAPL,75.45143129
11/15/2013,AAPL,74.99857329
11/18/2013,AAPL,74.08999629
11/19/2013,AAPL,74.22142786
11/20/2013,AAPL,73.57142643
11/21/2013,AAPL,74.44857029
11/22/2013,AAPL,74.25714114
11/25/2013,AAPL,74.81999971
11/26/2013,AAPL,76.199997
11/27/2013,AAPL,77.99428557
11/29/2013,AAPL,79.43856814
12/2/2013,AAPL,78.74714657
12/3/2013,AAPL,80.90285486
12/4/2013,AAPL,80.71428686
12/5/2013,AAPL,81.12857057
12/6/2013,AAPL,80.00285343
12/9/2013,AAPL,80.91857143
12/10/2013,AAPL,80.79285429
12/11/2013,AAPL,80.19428257
12/12/2013,AAPL,80.07714086
12/13/2013,AAPL,79.20428471
12/16/2013,AAPL,79.64286043
12/17/2013,AAPL,79.28428643
12/18/2013,AAPL,78.681427
12/19/2013,AAPL,77.77999871
12/20/2013,AAPL,78.431427
12/23/2013,AAPL,81.44142914
12/24/2013,AAPL,81.09571071
12/26/2013,AAPL,80.55714414
12/27/2013,AAPL,80.01285557
12/30/2013,AAPL,79.21714014
12/31/2013,AAPL,80.14571386
1/2/2014,AAPL,79.01857
1/3/2014,AAPL,77.28285986
1/6/2014,AAPL,77.70428471
1/7/2014,AAPL,77.14857486
1/8/2014,AAPL,77.637146
1/9/2014,AAPL,76.64571386
1/10/2014,AAPL,76.134285
1/13/2014,AAPL,76.53285986
1/14/2014,AAPL,78.05571743
1/15/2014,AAPL,79.62285614
1/16/2014,AAPL,79.17857357
1/17/2014,AAPL,77.23857114
1/21/2014,AAPL,78.43856814
1/22/2014,AAPL,78.78713986
1/23/2014,AAPL,79.45428471
1/24/2014,AAPL,78.01000214
1/27/2014,AAPL,78.64286043
1/28/2014,AAPL,72.35713957
1/29/2014,AAPL,71.53571314
1/30/2014,AAPL,71.39714057
1/31/2014,AAPL,71.51428229
2/3/2014,AAPL,71.64714057
2/4/2014,AAPL,72.684288
2/5/2014,AAPL,73.22714229
2/6/2014,AAPL,73.21571357
2/7/2014,AAPL,74.23999786
2/10/2014,AAPL,75.56999971
2/11/2014,AAPL,76.565712
2/12/2014,AAPL,76.55999757
2/13/2014,AAPL,77.775711
2/14/2014,AAPL,77.71286014
2/18/2014,AAPL,77.99857329
2/19/2014,AAPL,76.76714329
2/20/2014,AAPL,75.87857057
2/21/2014,AAPL,75.03571314
2/24/2014,AAPL,75.36428829
2/25/2014,AAPL,74.58000186
2/26/2014,AAPL,73.90714257
2/27/2014,AAPL,75.38143157
2/28/2014,AAPL,75.17713929
3/3/2014,AAPL,75.39428714
3/4/2014,AAPL,75.89142614
3/5/2014,AAPL,76.05142971
3/6/2014,AAPL,75.82142643
3/7/2014,AAPL,75.77714543
3/10/2014,AAPL,75.84571071
3/11/2014,AAPL,76.58428186
3/12/2014,AAPL,76.65856929
3/13/2014,AAPL,75.80714414
3/14/2014,AAPL,74.95571143
3/17/2014,AAPL,75.24857329
3/18/2014,AAPL,75.91428371
3/19/2014,AAPL,75.89428714
3/20/2014,AAPL,75.52857214
3/21/2014,AAPL,76.12428286
3/24/2014,AAPL,77.02714543
3/25/2014,AAPL,77.85571286
3/26/2014,AAPL,77.11142729
3/27/2014,AAPL,76.77999871
3/28/2014,AAPL,76.69428257
3/31/2014,AAPL,76.67713929
4/1/2014,AAPL,77.37857057
4/2/2014,AAPL,77.50714114
4/3/2014,AAPL,76.97000129
4/4/2014,AAPL,75.974289
4/7/2014,AAPL,74.78142543
4/8/2014,AAPL,74.77714543
4/9/2014,AAPL,75.76000214
4/10/2014,AAPL,74.78285986
4/11/2014,AAPL,74.23000329
4/14/2014,AAPL,74.525711
4/15/2014,AAPL,73.99428557
4/16/2014,AAPL,74.14428714
4/17/2014,AAPL,74.99143214
4/21/2014,AAPL,75.88143157
4/22/2014,AAPL,75.95714571
4/23/2014,AAPL,74.96428686
4/24/2014,AAPL,81.11000057
4/25/2014,AAPL,81.70571143
4/28/2014,AAPL,84.87000271
4/29/2014,AAPL,84.61856843
4/30/2014,AAPL,84.29856871
5/1/2014,AAPL,84.49714657
5/2/2014,AAPL,84.65428929
5/5/2014,AAPL,85.85142514
5/6/2014,AAPL,84.91571814
5/7/2014,AAPL,84.61856843
5/8/2014,AAPL,83.99857329
5/9/2014,AAPL,83.64857486
5/12/2014,AAPL,84.69000243
5/13/2014,AAPL,84.82286071
5/14/2014,AAPL,84.83856957
5/15/2014,AAPL,84.11714171
5/16/2014,AAPL,85.35857386
5/19/2014,AAPL,86.37000271
5/20/2014,AAPL,86.387146
5/21/2014,AAPL,86.615715
5/22/2014,AAPL,86.75285343
5/23/2014,AAPL,87.73285671
5/27/2014,AAPL,89.37571714
5/28/2014,AAPL,89.14428714
5/29/2014,AAPL,90.76857
5/30/2014,AAPL,90.42857357
6/2/2014,AAPL,89.80714414
6/3/2014,AAPL,91.07714086
6/4/2014,AAPL,92.11714171
6/5/2014,AAPL,92.478569
6/6/2014,AAPL,92.224289
6/9/2014,AAPL,93.699997
6/10/2014,AAPL,94.25
6/11/2014,AAPL,93.860001
6/12/2014,AAPL,92.290001
6/13/2014,AAPL,91.279999
6/16/2014,AAPL,92.199997
6/17/2014,AAPL,92.080002
6/18/2014,AAPL,92.18
6/19/2014,AAPL,91.860001
6/20/2014,AAPL,90.910004
6/23/2014,AAPL,90.830002
6/24/2014,AAPL,90.279999
6/25/2014,AAPL,90.360001
6/26/2014,AAPL,90.900002
6/27/2014,AAPL,91.980003
6/30/2014,AAPL,92.93
7/1/2014,AAPL,93.519997
7/2/2014,AAPL,93.480003
7/3/2014,AAPL,94.029999
7/7/2014,AAPL,95.970001
7/8/2014,AAPL,95.349998
7/9/2014,AAPL,95.389999
7/10/2014,AAPL,95.040001
7/11/2014,AAPL,95.220001
7/14/2014,AAPL,96.449997
7/15/2014,AAPL,95.32
7/16/2014,AAPL,94.779999
7/17/2014,AAPL,93.089996
7/18/2014,AAPL,94.43
7/21/2014,AAPL,93.940002
7/22/2014,AAPL,94.720001
7/23/2014,AAPL,97.190002
7/24/2014,AAPL,97.029999
7/25/2014,AAPL,97.669998
7/28/2014,AAPL,99.019997
7/29/2014,AAPL,98.379997
7/30/2014,AAPL,98.150002
7/31/2014,AAPL,95.599998
8/1/2014,AAPL,96.129997
8/4/2014,AAPL,95.589996
8/5/2014,AAPL,95.120003
8/6/2014,AAPL,94.959999
8/7/2014,AAPL,94.480003
8/8/2014,AAPL,94.739998
8/11/2014,AAPL,95.989998
8/12/2014,AAPL,95.970001
8/13/2014,AAPL,97.239998
8/14/2014,AAPL,97.5
8/15/2014,AAPL,97.980003
8/18/2014,AAPL,99.160004
8/19/2014,AAPL,100.529999
8/20/2014,AAPL,100.57
8/21/2014,AAPL,100.580002
8/22/2014,AAPL,101.32
8/25/2014,AAPL,101.540001
8/26/2014,AAPL,100.889999
8/27/2014,AAPL,102.129997
8/28/2014,AAPL,102.25
8/29/2014,AAPL,102.5
9/2/2014,AAPL,103.300003
9/3/2014,AAPL,98.940002
9/4/2014,AAPL,98.120003
9/5/2014,AAPL,98.970001
9/8/2014,AAPL,98.360001
9/9/2014,AAPL,97.989998
9/10/2014,AAPL,101
9/11/2014,AAPL,101.43
9/12/2014,AAPL,101.660004
9/15/2014,AAPL,101.629997
9/16/2014,AAPL,100.860001
9/17/2014,AAPL,101.580002
9/18/2014,AAPL,101.790001
9/19/2014,AAPL,100.959999
9/22/2014,AAPL,101.059998
9/23/2014,AAPL,102.639999
9/24/2014,AAPL,101.75
9/25/2014,AAPL,97.870003
9/26/2014,AAPL,100.75
9/29/2014,AAPL,100.110001
9/30/2014,AAPL,100.75
10/1/2014,AAPL,99.18
10/2/2014,AAPL,99.900002
10/3/2014,AAPL,99.620003
10/6/2014,AAPL,99.620003
10/7/2014,AAPL,98.75
10/8/2014,AAPL,100.800003
10/9/2014,AAPL,101.019997
10/10/2014,AAPL,100.730003
10/13/2014,AAPL,99.809998
10/14/2014,AAPL,98.75
10/15/2014,AAPL,97.540001
10/16/2014,AAPL,96.260002
10/17/2014,AAPL,97.669998
10/20/2014,AAPL,99.760002
10/21/2014,AAPL,102.470001
10/22/2014,AAPL,102.989998
10/23/2014,AAPL,104.830002
10/24/2014,AAPL,105.220001
10/27/2014,AAPL,105.110001
10/28/2014,AAPL,106.739998
10/29/2014,AAPL,107.339996
10/30/2014,AAPL,106.980003
10/31/2014,AAPL,108
11/3/2014,AAPL,109.400002
11/4/2014,AAPL,108.599998
11/5/2014,AAPL,108.860001
11/6/2014,AAPL,108.699997
11/7/2014,AAPL,109.010002
11/10/2014,AAPL,108.830002
11/11/2014,AAPL,109.699997
11/12/2014,AAPL,111.25
11/13/2014,AAPL,112.82
11/14/2014,AAPL,114.18
11/17/2014,AAPL,113.989998
11/18/2014,AAPL,115.470001
11/19/2014,AAPL,114.669998
11/20/2014,AAPL,116.309998
11/21/2014,AAPL,116.470001
11/24/2014,AAPL,118.629997
11/25/2014,AAPL,117.599998
11/26/2014,AAPL,119
11/28/2014,AAPL,118.93
12/1/2014,AAPL,115.07
12/2/2014,AAPL,114.629997
12/3/2014,AAPL,115.93
12/4/2014,AAPL,115.489998
12/5/2014,AAPL,115
12/8/2014,AAPL,112.400002
12/9/2014,AAPL,114.120003
12/10/2014,AAPL,111.949997
12/11/2014,AAPL,111.620003
12/12/2014,AAPL,109.730003
12/15/2014,AAPL,108.230003
12/16/2014,AAPL,106.75
12/17/2014,AAPL,109.410004
12/18/2014,AAPL,112.650002
12/19/2014,AAPL,111.779999
12/22/2014,AAPL,112.940002
12/23/2014,AAPL,112.540001
12/24/2014,AAPL,112.010002
12/26/2014,AAPL,113.989998
12/29/2014,AAPL,113.910004
12/30/2014,AAPL,112.519997
12/31/2014,AAPL,110.379997
1/2/2015,AAPL,109.330002
1/5/2015,AAPL,106.25
1/6/2015,AAPL,106.260002
1/7/2015,AAPL,107.75
1/8/2015,AAPL,111.889999
1/9/2015,AAPL,112.010002
1/12/2015,AAPL,109.25
1/13/2015,AAPL,110.220001
1/14/2015,AAPL,109.800003
1/15/2015,AAPL,106.82
1/16/2015,AAPL,105.989998
1/20/2015,AAPL,108.720001
1/21/2015,AAPL,109.550003
1/22/2015,AAPL,112.400002
1/23/2015,AAPL,112.980003
1/26/2015,AAPL,113.099998
1/27/2015,AAPL,109.139999
1/28/2015,AAPL,115.309998
1/29/2015,AAPL,118.900002
1/30/2015,AAPL,117.160004
2/2/2015,AAPL,118.629997
2/3/2015,AAPL,118.650002
2/4/2015,AAPL,119.559998
2/5/2015,AAPL,119.940002
2/6/2015,AAPL,118.93
2/9/2015,AAPL,119.720001
2/10/2015,AAPL,122.019997
2/11/2015,AAPL,124.879997
2/12/2015,AAPL,126.459999
2/13/2015,AAPL,127.080002
2/17/2015,AAPL,127.830002
2/18/2015,AAPL,128.720001
2/19/2015,AAPL,128.449997
2/20/2015,AAPL,129.5
2/23/2015,AAPL,133
2/24/2015,AAPL,132.169998
2/25/2015,AAPL,128.789993
2/26/2015,AAPL,130.419998
2/27/2015,AAPL,128.460007
3/2/2015,AAPL,129.089996
3/3/2015,AAPL,129.360001
3/4/2015,AAPL,128.539993
3/5/2015,AAPL,126.410004
3/6/2015,AAPL,126.599998
3/9/2015,AAPL,127.139999
3/10/2015,AAPL,124.510002
3/11/2015,AAPL,122.239998
3/12/2015,AAPL,124.449997
3/13/2015,AAPL,123.589996
3/16/2015,AAPL,124.949997
3/17/2015,AAPL,127.040001
3/18/2015,AAPL,128.470001
3/19/2015,AAPL,127.5
3/20/2015,AAPL,125.900002
3/23/2015,AAPL,127.209999
3/24/2015,AAPL,126.690002
3/25/2015,AAPL,123.379997
3/26/2015,AAPL,124.239998
3/27/2015,AAPL,123.25
3/30/2015,AAPL,126.370003
3/31/2015,AAPL,124.43
4/1/2015,AAPL,124.25
4/2/2015,AAPL,125.32
4/6/2015,AAPL,127.349998
4/7/2015,AAPL,126.010002
4/8/2015,AAPL,125.599998
4/9/2015,AAPL,126.559998
4/10/2015,AAPL,127.099998
4/13/2015,AAPL,126.849998
4/14/2015,AAPL,126.300003
4/15/2015,AAPL,126.779999
4/16/2015,AAPL,126.169998
4/17/2015,AAPL,124.75
4/20/2015,AAPL,127.599998
4/21/2015,AAPL,126.910004
4/22/2015,AAPL,128.619995
4/23/2015,AAPL,129.669998
4/24/2015,AAPL,130.279999
4/27/2015,AAPL,132.649994
4/28/2015,AAPL,130.559998
4/29/2015,AAPL,128.639999
4/30/2015,AAPL,125.150002
5/1/2015,AAPL,128.949997
5/4/2015,AAPL,128.699997
5/5/2015,AAPL,125.800003
5/6/2015,AAPL,125.010002
5/7/2015,AAPL,125.260002
5/8/2015,AAPL,127.620003
5/11/2015,AAPL,126.32
5/12/2015,AAPL,125.870003
5/13/2015,AAPL,126.010002
5/14/2015,AAPL,128.949997
5/15/2015,AAPL,128.770004
5/18/2015,AAPL,130.190002
5/19/2015,AAPL,130.070007
5/20/2015,AAPL,130.059998
5/21/2015,AAPL,131.389999
5/22/2015,AAPL,132.539993
5/26/2015,AAPL,129.619995
5/27/2015,AAPL,132.039993
5/28/2015,AAPL,131.779999
5/29/2015,AAPL,130.279999
6/1/2015,AAPL,130.539993
6/2/2015,AAPL,129.960007
6/3/2015,AAPL,130.119995
6/4/2015,AAPL,129.360001
6/5/2015,AAPL,128.649994
6/8/2015,AAPL,127.800003
6/9/2015,AAPL,127.419998
6/10/2015,AAPL,128.880005
6/11/2015,AAPL,128.589996
6/12/2015,AAPL,127.169998
6/15/2015,AAPL,126.919998
6/16/2015,AAPL,127.599998
6/17/2015,AAPL,127.300003
6/18/2015,AAPL,127.879997
6/19/2015,AAPL,126.599998
6/22/2015,AAPL,127.610001
6/23/2015,AAPL,127.029999
6/24/2015,AAPL,128.110001
6/25/2015,AAPL,127.5
6/26/2015,AAPL,126.75
6/29/2015,AAPL,124.529999
6/30/2015,AAPL,125.43
7/1/2015,AAPL,126.599998
7/2/2015,AAPL,126.440002
7/6/2015,AAPL,126
7/7/2015,AAPL,125.690002
7/8/2015,AAPL,122.57
7/9/2015,AAPL,120.07
7/10/2015,AAPL,123.279999
7/13/2015,AAPL,125.660004
7/14/2015,AAPL,125.610001
7/15/2015,AAPL,126.82
7/16/2015,AAPL,128.509995
7/17/2015,AAPL,129.619995
7/20/2015,AAPL,132.070007
7/21/2015,AAPL,130.75
7/22/2015,AAPL,125.220001
7/23/2015,AAPL,125.160004
7/24/2015,AAPL,124.5
7/27/2015,AAPL,122.769997
7/28/2015,AAPL,123.379997
7/29/2015,AAPL,122.989998
7/30/2015,AAPL,122.370003
7/31/2015,AAPL,121.300003
8/3/2015,AAPL,118.440002
8/4/2015,AAPL,114.639999
8/5/2015,AAPL,115.400002
8/6/2015,AAPL,115.129997
8/7/2015,AAPL,115.519997
8/10/2015,AAPL,119.720001
8/11/2015,AAPL,113.489998
8/12/2015,AAPL,115.239998
8/13/2015,AAPL,115.150002
8/14/2015,AAPL,115.959999
8/17/2015,AAPL,117.160004
8/18/2015,AAPL,116.5
8/19/2015,AAPL,115.010002
8/20/2015,AAPL,112.650002
8/21/2015,AAPL,105.760002
8/24/2015,AAPL,103.120003
8/25/2015,AAPL,103.739998
8/26/2015,AAPL,109.690002
8/27/2015,AAPL,112.919998
8/28/2015,AAPL,113.290001
8/31/2015,AAPL,112.760002
9/1/2015,AAPL,107.720001
9/2/2015,AAPL,112.339996
9/3/2015,AAPL,110.370003
9/4/2015,AAPL,109.269997
9/8/2015,AAPL,112.309998
9/9/2015,AAPL,110.150002
9/10/2015,AAPL,112.57
9/11/2015,AAPL,114.209999
9/14/2015,AAPL,115.309998
9/15/2015,AAPL,116.279999
9/16/2015,AAPL,116.410004
9/17/2015,AAPL,113.919998
9/18/2015,AAPL,113.449997
9/21/2015,AAPL,115.209999
9/22/2015,AAPL,113.400002
9/23/2015,AAPL,114.32
9/24/2015,AAPL,115
9/25/2015,AAPL,114.709999
9/28/2015,AAPL,112.440002
9/29/2015,AAPL,109.059998
9/30/2015,AAPL,110.300003
10/1/2015,AAPL,109.580002
10/2/2015,AAPL,110.379997
10/5/2015,AAPL,110.779999
10/6/2015,AAPL,111.309998
10/7/2015,AAPL,110.779999
10/8/2015,AAPL,109.5
10/9/2015,AAPL,112.120003
10/12/2015,AAPL,111.599998
10/13/2015,AAPL,111.790001
10/14/2015,AAPL,110.209999
10/15/2015,AAPL,111.860001
10/16/2015,AAPL,111.040001
10/19/2015,AAPL,111.730003
10/20/2015,AAPL,113.769997
10/21/2015,AAPL,113.760002
10/22/2015,AAPL,115.5
10/23/2015,AAPL,119.080002
10/26/2015,AAPL,115.279999
10/27/2015,AAPL,114.550003
10/28/2015,AAPL,119.269997
10/29/2015,AAPL,120.529999
10/30/2015,AAPL,119.5
11/2/2015,AAPL,121.18
11/3/2015,AAPL,122.57
11/4/2015,AAPL,122
11/5/2015,AAPL,120.919998
11/6/2015,AAPL,121.059998
11/9/2015,AAPL,120.57
11/10/2015,AAPL,116.769997
11/11/2015,AAPL,116.110001
11/12/2015,AAPL,115.720001
11/13/2015,AAPL,112.339996
11/16/2015,AAPL,114.18
11/17/2015,AAPL,113.690002
11/18/2015,AAPL,117.290001
11/19/2015,AAPL,118.779999
11/20/2015,AAPL,119.300003
11/23/2015,AAPL,117.75
11/24/2015,AAPL,118.879997
11/25/2015,AAPL,118.029999
11/27/2015,AAPL,117.809998
11/30/2015,AAPL,118.300003
12/1/2015,AAPL,117.339996
12/2/2015,AAPL,116.279999
12/3/2015,AAPL,115.199997
12/4/2015,AAPL,119.029999
12/7/2015,AAPL,118.279999
12/8/2015,AAPL,118.230003
12/9/2015,AAPL,115.620003
12/10/2015,AAPL,116.169998
12/11/2015,AAPL,113.18
12/14/2015,AAPL,112.480003
12/15/2015,AAPL,110.489998
12/16/2015,AAPL,111.339996
12/17/2015,AAPL,108.980003
12/18/2015,AAPL,106.029999
12/21/2015,AAPL,107.330002
12/22/2015,AAPL,107.230003
12/23/2015,AAPL,108.610001
12/24/2015,AAPL,108.029999
12/28/2015,AAPL,106.82
12/29/2015,AAPL,108.739998
12/30/2015,AAPL,107.32
12/31/2015,AAPL,105.260002
1/4/2016,AAPL,105.349998
1/5/2016,AAPL,102.709999
1/6/2016,AAPL,100.699997
1/7/2016,AAPL,96.449997
1/8/2016,AAPL,96.959999
1/11/2016,AAPL,98.529999
1/12/2016,AAPL,99.959999
1/13/2016,AAPL,97.389999
1/14/2016,AAPL,99.519997
1/15/2016,AAPL,97.129997
1/19/2016,AAPL,96.660004
1/20/2016,AAPL,96.790001
1/21/2016,AAPL,96.300003
1/22/2016,AAPL,101.419998
1/25/2016,AAPL,99.440002
1/26/2016,AAPL,99.989998
1/27/2016,AAPL,93.419998
1/28/2016,AAPL,94.089996
1/29/2016,AAPL,97.339996
2/1/2016,AAPL,96.43
2/2/2016,AAPL,94.480003
2/3/2016,AAPL,96.349998
2/4/2016,AAPL,96.599998
2/5/2016,AAPL,94.019997
2/8/2016,AAPL,95.010002
2/9/2016,AAPL,94.989998
2/10/2016,AAPL,94.269997
2/11/2016,AAPL,93.699997
2/12/2016,AAPL,93.989998
2/16/2016,AAPL,96.639999
2/17/2016,AAPL,98.120003
2/18/2016,AAPL,96.260002
2/19/2016,AAPL,96.040001
2/22/2016,AAPL,96.879997
2/23/2016,AAPL,94.690002
2/24/2016,AAPL,96.099998
2/25/2016,AAPL,96.760002
2/26/2016,AAPL,96.910004
2/29/2016,AAPL,96.690002
3/1/2016,AAPL,100.529999
3/2/2016,AAPL,100.75
3/3/2016,AAPL,101.5
3/4/2016,AAPL,103.010002
3/7/2016,AAPL,101.870003
3/8/2016,AAPL,101.029999
3/9/2016,AAPL,101.120003
3/10/2016,AAPL,101.169998
3/11/2016,AAPL,102.260002
3/14/2016,AAPL,102.519997
3/15/2016,AAPL,104.580002
3/16/2016,AAPL,105.970001
3/17/2016,AAPL,105.800003
3/18/2016,AAPL,105.919998
3/21/2016,AAPL,105.910004
3/22/2016,AAPL,106.720001
3/23/2016,AAPL,106.129997
3/24/2016,AAPL,105.669998
3/28/2016,AAPL,105.190002
3/29/2016,AAPL,107.68
3/30/2016,AAPL,109.559998
3/31/2016,AAPL,108.989998
4/1/2016,AAPL,109.989998
4/4/2016,AAPL,111.120003
4/5/2016,AAPL,109.809998
4/6/2016,AAPL,110.959999
4/7/2016,AAPL,108.540001
4/8/2016,AAPL,108.660004
4/11/2016,AAPL,109.019997
4/12/2016,AAPL,110.440002
4/13/2016,AAPL,112.040001
4/14/2016,AAPL,112.099998
4/15/2016,AAPL,109.849998
4/18/2016,AAPL,107.480003
4/19/2016,AAPL,106.910004
4/20/2016,AAPL,107.129997
4/21/2016,AAPL,105.970001
4/22/2016,AAPL,105.68
4/25/2016,AAPL,105.080002
4/26/2016,AAPL,104.349998
4/27/2016,AAPL,97.82
4/28/2016,AAPL,94.830002
4/29/2016,AAPL,93.739998
